match_id,date,team,opponent,tournament,tournament_category,home_or_away,neutral,goals_for,goals_against,is_world_cup,world_cup_year,year,goal_difference,result,win,draw,loss,points,dominant_win
30077,2006-06-23,Spain,Saudi Arabia,FIFA World Cup,World Cup (final tournament),away,True,1,0,True,2006,2006,1,win,True,False,False,3,False
30078,2006-06-23,South Korea,Switzerland,FIFA World Cup,World Cup (final tournament),away,True,0,2,True,2006,2006,-2,loss,False,False,True,0,False
30078,2006-06-23,Switzerland,South Korea,FIFA World Cup,World Cup (final tournament),home,True,2,0,True,2006,2006,2,win,True,False,False,3,False
30079,2006-06-23,France,Togo,FIFA World Cup,World Cup (final tournament),away,True,2,0,True,2006,2006,2,win,True,False,False,3,False
30079,2006-06-23,Togo,France,FIFA World Cup,World Cup (final tournament),home,True,0,2,True,2006,2006,-2,loss,False,False,True,0,False
30080,2006-06-23,Tunisia,Ukraine,FIFA World Cup,World Cup (final tournament),away,True,0,1,True,2006,2006,-1,loss,False,False,True,0,False
30080,2006-06-23,Ukraine,Tunisia,FIFA World Cup,World Cup (final tournament),home,True,1,0,True,2006,2006,1,win,True,False,False,3,False
30081,2006-06-24,Argentina,Mexico,FIFA World Cup,World Cup (final tournament),home,True,2,1,True,2006,2006,1,win,True,False,False,3,False
30081,2006-06-24,Mexico,Argentina,FIFA World Cup,World Cup (final tournament),away,True,1,2,True,2006,2006,-1,loss,False,False,True,0,False
30082,2006-06-24,Germany,Sweden,FIFA World Cup,World Cup (final tournament),home,False,2,0,True,2006,2006,2,win,True,False,False,3,False
30082,2006-06-24,Sweden,Germany,FIFA World Cup,World Cup (final tournament),away,False,0,2,True,2006,2006,-2,loss,False,False,True,0,False
30086,2006-06-25,Netherlands,Portugal,FIFA World Cup,World Cup (final tournament),away,True,0,1,True,2006,2006,-1,loss,False,False,True,0,False
30086,2006-06-25,Portugal,Netherlands,FIFA World Cup,World Cup (final tournament),home,True,1,0,True,2006,2006,1,win,True,False,False,3,False
30087,2006-06-25,Ecuador,England,FIFA World Cup,World Cup (final tournament),away,True,0,1,True,2006,2006,-1,loss,False,False,True,0,False
30087,2006-06-25,England,Ecuador,FIFA World Cup,World Cup (final tournament),home,True,1,0,True,2006,2006,1,win,True,False,False,3,False
30089,2006-06-26,Australia,Italy,FIFA World Cup,World Cup (final tournament),away,True,0,1,True,2006,2006,-1,loss,False,False,True,0,False
30089,2006-06-26,Italy,Australia,FIFA World Cup,World Cup (final tournament),home,True,1,0,True,2006,2006,1,win,True,False,False,3,False
30091,2006-06-26,Switzerland,Ukraine,FIFA World Cup,World Cup (final tournament),home,True,0,0,True,2006,2006,0,draw,False,True,False,1,False
30091,2006-06-26,Ukraine,Switzerland,FIFA World Cup,World Cup (final tournament),away,True,0,0,True,2006,2006,0,draw,False,True,False,1,False
30092,2006-06-27,Brazil,Ghana,FIFA World Cup,World Cup (final tournament),home,True,3,0,True,2006,2006,3,win,True,False,False,3,True
30092,2006-06-27,Ghana,Brazil,FIFA World Cup,World Cup (final tournament),away,True,0,3,True,2006,2006,-3,loss,False,False,True,0,False
30093,2006-06-27,France,Spain,FIFA World Cup,World Cup (final tournament),away,True,3,1,True,2006,2006,2,win,True,False,False,3,False
30093,2006-06-27,Spain,France,FIFA World Cup,World Cup (final tournament),home,True,1,3,True,2006,2006,-2,loss,False,False,True,0,False
30095,2006-06-30,Argentina,Germany,FIFA World Cup,World Cup (final tournament),away,False,1,1,True,2006,2006,0,draw,False,True,False,1,False
30095,2006-06-30,Germany,Argentina,FIFA World Cup,World Cup (final tournament),home,False,1,1,True,2006,2006,0,draw,False,True,False,1,False
30096,2006-06-30,Italy,Ukraine,FIFA World Cup,World Cup (final tournament),home,True,3,0,True,2006,2006,3,win,True,False,False,3,True
30096,2006-06-30,Ukraine,Italy,FIFA World Cup,World Cup (final tournament),away,True,0,3,True,2006,2006,-3,loss,False,False,True,0,False
30098,2006-07-01,Brazil,France,FIFA World Cup,World Cup (final tournament),home,True,0,1,True,2006,2006,-1,loss,False,False,True,0,False
30098,2006-07-01,France,Brazil,FIFA World Cup,World Cup (final tournament),away,True,1,0,True,2006,2006,1,win,True,False,False,3,False
30099,2006-07-01,England,Portugal,FIFA World Cup,World Cup (final tournament),home,True,0,0,True,2006,2006,0,draw,False,True,False,1,False
30099,2006-07-01,Portugal,England,FIFA World Cup,World Cup (final tournament),away,True,0,0,True,2006,2006,0,draw,False,True,False,1,False
30101,2006-07-04,Germany,Italy,FIFA World Cup,World Cup (final tournament),home,False,0,2,True,2006,2006,-2,loss,False,False,True,0,False
30101,2006-07-04,Italy,Germany,FIFA World Cup,World Cup (final tournament),away,False,2,0,True,2006,2006,2,win,True,False,False,3,False
30102,2006-07-05,France,Portugal,FIFA World Cup,World Cup (final tournament),away,True,1,0,True,2006,2006,1,win,True,False,False,3,False
30102,2006-07-05,Portugal,France,FIFA World Cup,World Cup (final tournament),home,True,0,1,True,2006,2006,-1,loss,False,False,True,0,False
30105,2006-07-08,Germany,Portugal,FIFA World Cup,World Cup (final tournament),home,False,3,1,True,2006,2006,2,win,True,False,False,3,False
30105,2006-07-08,Portugal,Germany,FIFA World Cup,World Cup (final tournament),away,False,1,3,True,2006,2006,-2,loss,False,False,True,0,False
30107,2006-07-09,France,Italy,FIFA World Cup,World Cup (final tournament),away,True,1,1,True,2006,2006,0,draw,False,True,False,1,False
30107,2006-07-09,Italy,France,FIFA World Cup,World Cup (final tournament),home,True,1,1,True,2006,2006,0,draw,False,True,False,1,False
33859,2010-06-11,Mexico,South Africa,FIFA World Cup,World Cup (final tournament),away,False,1,1,True,2010,2010,0,draw,False,True,False,1,False
33859,2010-06-11,South Africa,Mexico,FIFA World Cup,World Cup (final tournament),home,False,1,1,True,2010,2010,0,draw,False,True,False,1,False
33860,2010-06-11,France,Uruguay,FIFA World Cup,World Cup (final tournament),away,True,0,0,True,2010,2010,0,draw,False,True,False,1,False
33860,2010-06-11,Uruguay,France,FIFA World Cup,World Cup (final tournament),home,True,0,0,True,2010,2010,0,draw,False,True,False,1,False
33861,2010-06-12,Greece,South Korea,FIFA World Cup,World Cup (final tournament),away,True,0,2,True,2010,2010,-2,loss,False,False,True,0,False
33861,2010-06-12,South Korea,Greece,FIFA World Cup,World Cup (final tournament),home,True,2,0,True,2010,2010,2,win,True,False,False,3,False
33862,2010-06-12,Argentina,Nigeria,FIFA World Cup,World Cup (final tournament),home,True,1,0,True,2010,2010,1,win,True,False,False,3,False
33862,2010-06-12,Nigeria,Argentina,FIFA World Cup,World Cup (final tournament),away,True,0,1,True,2010,2010,-1,loss,False,False,True,0,False
33863,2010-06-12,England,United States,FIFA World Cup,World Cup (final tournament),home,True,1,1,True,2010,2010,0,draw,False,True,False,1,False
33863,2010-06-12,United States,England,FIFA World Cup,World Cup (final tournament),away,True,1,1,True,2010,2010,0,draw,False,True,False,1,False
33864,2010-06-13,Ghana,Serbia,FIFA World Cup,World Cup (final tournament),away,True,1,0,True,2010,2010,1,win,True,False,False,3,False
33864,2010-06-13,Serbia,Ghana,FIFA World Cup,World Cup (final tournament),home,True,0,1,True,2010,2010,-1,loss,False,False,True,0,False
33865,2010-06-13,Australia,Germany,FIFA World Cup,World Cup (final tournament),away,True,0,4,True,2010,2010,-4,loss,False,False,True,0,False
33865,2010-06-13,Germany,Australia,FIFA World Cup,World Cup (final tournament),home,True,4,0,True,2010,2010,4,win,True,False,False,3,True
33866,2010-06-13,Algeria,Slovenia,FIFA World Cup,World Cup (final tournament),home,True,0,1,True,2010,2010,-1,loss,False,False,True,0,False
33866,2010-06-13,Slovenia,Algeria,FIFA World Cup,World Cup (final tournament),away,True,1,0,True,2010,2010,1,win,True,False,False,3,False
33867,2010-06-14,Italy,Paraguay,FIFA World Cup,World Cup (final tournament),home,True,1,1,True,2010,2010,0,draw,False,True,False,1,False
33867,2010-06-14,Paraguay,Italy,FIFA World Cup,World Cup (final tournament),away,True,1,1,True,2010,2010,0,draw,False,True,False,1,False
33868,2010-06-14,Cameroon,Japan,FIFA World Cup,World Cup (final tournament),away,True,0,1,True,2010,2010,-1,loss,False,False,True,0,False
33868,2010-06-14,Japan,Cameroon,FIFA World Cup,World Cup (final tournament),home,True,1,0,True,2010,2010,1,win,True,False,False,3,False
33869,2010-06-14,Denmark,Netherlands,FIFA World Cup,World Cup (final tournament),away,True,0,2,True,2010,2010,-2,loss,False,False,True,0,False
33869,2010-06-14,Netherlands,Denmark,FIFA World Cup,World Cup (final tournament),home,True,2,0,True,2010,2010,2,win,True,False,False,3,False
33870,2010-06-15,Brazil,North Korea,FIFA World Cup,World Cup (final tournament),home,True,2,1,True,2010,2010,1,win,True,False,False,3,False
33870,2010-06-15,North Korea,Brazil,FIFA World Cup,World Cup (final tournament),away,True,1,2,True,2010,2010,-1,loss,False,False,True,0,False
33871,2010-06-15,Ivory Coast,Portugal,FIFA World Cup,World Cup (final tournament),home,True,0,0,True,2010,2010,0,draw,False,True,False,1,False
33871,2010-06-15,Portugal,Ivory Coast,FIFA World Cup,World Cup (final tournament),away,True,0,0,True,2010,2010,0,draw,False,True,False,1,False
33872,2010-06-15,New Zealand,Slovakia,FIFA World Cup,World Cup (final tournament),home,True,1,1,True,2010,2010,0,draw,False,True,False,1,False
33872,2010-06-15,Slovakia,New Zealand,FIFA World Cup,World Cup (final tournament),away,True,1,1,True,2010,2010,0,draw,False,True,False,1,False
33873,2010-06-16,Chile,Honduras,FIFA World Cup,World Cup (final tournament),away,True,1,0,True,2010,2010,1,win,True,False,False,3,False
33873,2010-06-16,Honduras,Chile,FIFA World Cup,World Cup (final tournament),home,True,0,1,True,2010,2010,-1,loss,False,False,True,0,False
33874,2010-06-16,South Africa,Uruguay,FIFA World Cup,World Cup (final tournament),home,False,0,3,True,2010,2010,-3,loss,False,False,True,0,False
33874,2010-06-16,Uruguay,South Africa,FIFA World Cup,World Cup (final tournament),away,False,3,0,True,2010,2010,3,win,True,False,False,3,True
33875,2010-06-16,Spain,Switzerland,FIFA World Cup,World Cup (final tournament),home,True,0,1,True,2010,2010,-1,loss,False,False,True,0,False
33875,2010-06-16,Switzerland,Spain,FIFA World Cup,World Cup (final tournament),away,True,1,0,True,2010,2010,1,win,True,False,False,3,False
33876,2010-06-17,France,Mexico,FIFA World Cup,World Cup (final tournament),home,True,0,2,True,2010,2010,-2,loss,False,False,True,0,False
33876,2010-06-17,Mexico,France,FIFA World Cup,World Cup (final tournament),away,True,2,0,True,2010,2010,2,win,True,False,False,3,False
33877,2010-06-17,Greece,Nigeria,FIFA World Cup,World Cup (final tournament),home,True,2,1,True,2010,2010,1,win,True,False,False,3,False
33877,2010-06-17,Nigeria,Greece,FIFA World Cup,World Cup (final tournament),away,True,1,2,True,2010,2010,-1,loss,False,False,True,0,False
33878,2010-06-17,Argentina,South Korea,FIFA World Cup,World Cup (final tournament),home,True,4,1,True,2010,2010,3,win,True,False,False,3,True
33878,2010-06-17,South Korea,Argentina,FIFA World Cup,World Cup (final tournament),away,True,1,4,True,2010,2010,-3,loss,False,False,True,0,False
33879,2010-06-18,Algeria,England,FIFA World Cup,World Cup (final tournament),away,True,0,0,True,2010,2010,0,draw,False,True,False,1,False
33879,2010-06-18,England,Algeria,FIFA World Cup,World Cup (final tournament),home,True,0,0,True,2010,2010,0,draw,False,True,False,1,False
33880,2010-06-18,Germany,Serbia,FIFA World Cup,World Cup (final tournament),home,True,0,1,True,2010,2010,-1,loss,False,False,True,0,False
33880,2010-06-18,Serbia,Germany,FIFA World Cup,World Cup (final tournament),away,True,1,0,True,2010,2010,1,win,True,False,False,3,False
33882,2010-06-18,Slovenia,United States,FIFA World Cup,World Cup (final tournament),home,True,2,2,True,2010,2010,0,draw,False,True,False,1,False
33882,2010-06-18,United States,Slovenia,FIFA World Cup,World Cup (final tournament),away,True,2,2,True,2010,2010,0,draw,False,True,False,1,False
33883,2010-06-19,Cameroon,Denmark,FIFA World Cup,World Cup (final tournament),home,True,1,2,True,2010,2010,-1,loss,False,False,True,0,False
33883,2010-06-19,Denmark,Cameroon,FIFA World Cup,World Cup (final tournament),away,True,2,1,True,2010,2010,1,win,True,False,False,3,False
33885,2010-06-19,Australia,Ghana,FIFA World Cup,World Cup (final tournament),away,True,1,1,True,2010,2010,0,draw,False,True,False,1,False
33885,2010-06-19,Ghana,Australia,FIFA World Cup,World Cup (final tournament),home,True,1,1,True,2010,2010,0,draw,False,True,False,1,False
33886,2010-06-19,Japan,Netherlands,FIFA World Cup,World Cup (final tournament),away,True,0,1,True,2010,2010,-1,loss,False,False,True,0,False
33886,2010-06-19,Netherlands,Japan,FIFA World Cup,World Cup (final tournament),home,True,1,0,True,2010,2010,1,win,True,False,False,3,False
33890,2010-06-20,Paraguay,Slovakia,FIFA World Cup,World Cup (final tournament),away,True,2,0,True,2010,2010,2,win,True,False,False,3,False
33890,2010-06-20,Slovakia,Paraguay,FIFA World Cup,World Cup (final tournament),home,True,0,2,True,2010,2010,-2,loss,False,False,True,0,False
33891,2010-06-20,Brazil,Ivory Coast,FIFA World Cup,World Cup (final tournament),home,True,3,1,True,2010,2010,2,win,True,False,False,3,False
33891,2010-06-20,Ivory Coast,Brazil,FIFA World Cup,World Cup (final tournament),away,True,1,3,True,2010,2010,-2,loss,False,False,True,0,False
33892,2010-06-20,Italy,New Zealand,FIFA World Cup,World Cup (final tournament),home,True,1,1,True,2010,2010,0,draw,False,True,False,1,False
33892,2010-06-20,New Zealand,Italy,FIFA World Cup,World Cup (final tournament),away,True,1,1,True,2010,2010,0,draw,False,True,False,1,False
33894,2010-06-21,Chile,Switzerland,FIFA World Cup,World Cup (final tournament),home,True,1,0,True,2010,2010,1,win,True,False,False,3,False
33894,2010-06-21,Switzerland,Chile,FIFA World Cup,World Cup (final tournament),away,True,0,1,True,2010,2010,-1,loss,False,False,True,0,False
33895,2010-06-21,North Korea,Portugal,FIFA World Cup,World Cup (final tournament),away,True,0,7,True,2010,2010,-7,loss,False,False,True,0,False
33895,2010-06-21,Portugal,North Korea,FIFA World Cup,World Cup (final tournament),home,True,7,0,True,2010,2010,7,win,True,False,False,3,True
33896,2010-06-21,Honduras,Spain,FIFA World Cup,World Cup (final tournament),away,True,0,2,True,2010,2010,-2,loss,False,False,True,0,False
33896,2010-06-21,Spain,Honduras,FIFA World Cup,World Cup (final tournament),home,True,2,0,True,2010,2010,2,win,True,False,False,3,False
33897,2010-06-22,Argentina,Greece,FIFA World Cup,World Cup (final tournament),away,True,2,0,True,2010,2010,2,win,True,False,False,3,False
33897,2010-06-22,Greece,Argentina,FIFA World Cup,World Cup (final tournament),home,True,0,2,True,2010,2010,-2,loss,False,False,True,0,False
33898,2010-06-22,Mexico,Uruguay,FIFA World Cup,World Cup (final tournament),home,True,0,1,True,2010,2010,-1,loss,False,False,True,0,False
33898,2010-06-22,Uruguay,Mexico,FIFA World Cup,World Cup (final tournament),away,True,1,0,True,2010,2010,1,win,True,False,False,3,False
33899,2010-06-22,Nigeria,South Korea,FIFA World Cup,World Cup (final tournament),home,True,2,2,True,2010,2010,0,draw,False,True,False,1,False
33899,2010-06-22,South Korea,Nigeria,FIFA World Cup,World Cup (final tournament),away,True,2,2,True,2010,2010,0,draw,False,True,False,1,False
33900,2010-06-22,France,South Africa,FIFA World Cup,World Cup (final tournament),away,False,1,2,True,2010,2010,-1,loss,False,False,True,0,False
33900,2010-06-22,South Africa,France,FIFA World Cup,World Cup (final tournament),home,False,2,1,True,2010,2010,1,win,True,False,False,3,False
33901,2010-06-23,Algeria,United States,FIFA World Cup,World Cup (final tournament),away,True,0,1,True,2010,2010,-1,loss,False,False,True,0,False
33901,2010-06-23,United States,Algeria,FIFA World Cup,World Cup (final tournament),home,True,1,0,True,2010,2010,1,win,True,False,False,3,False
33902,2010-06-23,England,Slovenia,FIFA World Cup,World Cup (final tournament),away,True,1,0,True,2010,2010,1,win,True,False,False,3,False
33902,2010-06-23,Slovenia,England,FIFA World Cup,World Cup (final tournament),home,True,0,1,True,2010,2010,-1,loss,False,False,True,0,False
33903,2010-06-23,Australia,Serbia,FIFA World Cup,World Cup (final tournament),home,True,2,1,True,2010,2010,1,win,True,False,False,3,False
33903,2010-06-23,Serbia,Australia,FIFA World Cup,World Cup (final tournament),away,True,1,2,True,2010,2010,-1,loss,False,False,True,0,False
33904,2010-06-23,Germany,Ghana,FIFA World Cup,World Cup (final tournament),away,True,1,0,True,2010,2010,1,win,True,False,False,3,False
33904,2010-06-23,Ghana,Germany,FIFA World Cup,World Cup (final tournament),home,True,0,1,True,2010,2010,-1,loss,False,False,True,0,False
33905,2010-06-24,Cameroon,Netherlands,FIFA World Cup,World Cup (final tournament),home,True,1,2,True,2010,2010,-1,loss,False,False,True,0,False
33905,2010-06-24,Netherlands,Cameroon,FIFA World Cup,World Cup (final tournament),away,True,2,1,True,2010,2010,1,win,True,False,False,3,False
33906,2010-06-24,Denmark,Japan,FIFA World Cup,World Cup (final tournament),home,True,1,3,True,2010,2010,-2,loss,False,False,True,0,False
33906,2010-06-24,Japan,Denmark,FIFA World Cup,World Cup (final tournament),away,True,3,1,True,2010,2010,2,win,True,False,False,3,False
33907,2010-06-24,New Zealand,Paraguay,FIFA World Cup,World Cup (final tournament),away,True,0,0,True,2010,2010,0,draw,False,True,False,1,False
33907,2010-06-24,Paraguay,New Zealand,FIFA World Cup,World Cup (final tournament),home,True,0,0,True,2010,2010,0,draw,False,True,False,1,False
33908,2010-06-24,Italy,Slovakia,FIFA World Cup,World Cup (final tournament),away,True,2,3,True,2010,2010,-1,loss,False,False,True,0,False
33908,2010-06-24,Slovakia,Italy,FIFA World Cup,World Cup (final tournament),home,True,3,2,True,2010,2010,1,win,True,False,False,3,False
33909,2010-06-25,Chile,Spain,FIFA World Cup,World Cup (final tournament),home,True,1,2,True,2010,2010,-1,loss,False,False,True,0,False
33909,2010-06-25,Spain,Chile,FIFA World Cup,World Cup (final tournament),away,True,2,1,True,2010,2010,1,win,True,False,False,3,False
33910,2010-06-25,Ivory Coast,North Korea,FIFA World Cup,World Cup (final tournament),away,True,3,0,True,2010,2010,3,win,True,False,False,3,True
33910,2010-06-25,North Korea,Ivory Coast,FIFA World Cup,World Cup (final tournament),home,True,0,3,True,2010,2010,-3,loss,False,False,True,0,False
33911,2010-06-25,Brazil,Portugal,FIFA World Cup,World Cup (final tournament),away,True,0,0,True,2010,2010,0,draw,False,True,False,1,False
33911,2010-06-25,Portugal,Brazil,FIFA World Cup,World Cup (final tournament),home,True,0,0,True,2010,2010,0,draw,False,True,False,1,False
33912,2010-06-25,Honduras,Switzerland,FIFA World Cup,World Cup (final tournament),away,True,0,0,True,2010,2010,0,draw,False,True,False,1,False
33912,2010-06-25,Switzerland,Honduras,FIFA World Cup,World Cup (final tournament),home,True,0,0,True,2010,2010,0,draw,False,True,False,1,False
33913,2010-06-26,Ghana,United States,FIFA World Cup,World Cup (final tournament),away,True,2,1,True,2010,2010,1,win,True,False,False,3,False
33913,2010-06-26,United States,Ghana,FIFA World Cup,World Cup (final tournament),home,True,1,2,True,2010,2010,-1,loss,False,False,True,0,False
33914,2010-06-26,South Korea,Uruguay,FIFA World Cup,World Cup (final tournament),away,True,1,2,True,2010,2010,-1,loss,False,False,True,0,False
33914,2010-06-26,Uruguay,South Korea,FIFA World Cup,World Cup (final tournament),home,True,2,1,True,2010,2010,1,win,True,False,False,3,False
33916,2010-06-27,Argentina,Mexico,FIFA World Cup,World Cup (final tournament),home,True,3,1,True,2010,2010,2,win,True,False,False,3,False
33916,2010-06-27,Mexico,Argentina,FIFA World Cup,World Cup (final tournament),away,True,1,3,True,2010,2010,-2,loss,False,False,True,0,False
33917,2010-06-27,England,Germany,FIFA World Cup,World Cup (final tournament),away,True,1,4,True,2010,2010,-3,loss,False,False,True,0,False
33917,2010-06-27,Germany,England,FIFA World Cup,World Cup (final tournament),home,True,4,1,True,2010,2010,3,win,True,False,False,3,True
33918,2010-06-28,Brazil,Chile,FIFA World Cup,World Cup (final tournament),home,True,3,0,True,2010,2010,3,win,True,False,False,3,True
33918,2010-06-28,Chile,Brazil,FIFA World Cup,World Cup (final tournament),away,True,0,3,True,2010,2010,-3,loss,False,False,True,0,False
33919,2010-06-28,Netherlands,Slovakia,FIFA World Cup,World Cup (final tournament),home,True,2,1,True,2010,2010,1,win,True,False,False,3,False
33919,2010-06-28,Slovakia,Netherlands,FIFA World Cup,World Cup (final tournament),away,True,1,2,True,2010,2010,-1,loss,False,False,True,0,False
33920,2010-06-29,Japan,Paraguay,FIFA World Cup,World Cup (final tournament),away,True,0,0,True,2010,2010,0,draw,False,True,False,1,False
33920,2010-06-29,Paraguay,Japan,FIFA World Cup,World Cup (final tournament),home,True,0,0,True,2010,2010,0,draw,False,True,False,1,False
33921,2010-06-29,Portugal,Spain,FIFA World Cup,World Cup (final tournament),away,True,0,1,True,2010,2010,-1,loss,False,False,True,0,False
33921,2010-06-29,Spain,Portugal,FIFA World Cup,World Cup (final tournament),home,True,1,0,True,2010,2010,1,win,True,False,False,3,False
33924,2010-07-02,Ghana,Uruguay,FIFA World Cup,World Cup (final tournament),away,True,1,1,True,2010,2010,0,draw,False,True,False,1,False
33924,2010-07-02,Uruguay,Ghana,FIFA World Cup,World Cup (final tournament),home,True,1,1,True,2010,2010,0,draw,False,True,False,1,False
33925,2010-07-02,Brazil,Netherlands,FIFA World Cup,World Cup (final tournament),away,True,1,2,True,2010,2010,-1,loss,False,False,True,0,False
33925,2010-07-02,Netherlands,Brazil,FIFA World Cup,World Cup (final tournament),home,True,2,1,True,2010,2010,1,win,True,False,False,3,False
33927,2010-07-03,Argentina,Germany,FIFA World Cup,World Cup (final tournament),home,True,0,4,True,2010,2010,-4,loss,False,False,True,0,False
33927,2010-07-03,Germany,Argentina,FIFA World Cup,World Cup (final tournament),away,True,4,0,True,2010,2010,4,win,True,False,False,3,True
33928,2010-07-03,Paraguay,Spain,FIFA World Cup,World Cup (final tournament),home,True,0,1,True,2010,2010,-1,loss,False,False,True,0,False
33928,2010-07-03,Spain,Paraguay,FIFA World Cup,World Cup (final tournament),away,True,1,0,True,2010,2010,1,win,True,False,False,3,False
33929,2010-07-06,Netherlands,Uruguay,FIFA World Cup,World Cup (final tournament),away,True,3,2,True,2010,2010,1,win,True,False,False,3,False
33929,2010-07-06,Uruguay,Netherlands,FIFA World Cup,World Cup (final tournament),home,True,2,3,True,2010,2010,-1,loss,False,False,True,0,False
33930,2010-07-07,Germany,Spain,FIFA World Cup,World Cup (final tournament),home,True,0,1,True,2010,2010,-1,loss,False,False,True,0,False
33930,2010-07-07,Spain,Germany,FIFA World Cup,World Cup (final tournament),away,True,1,0,True,2010,2010,1,win,True,False,False,3,False
33933,2010-07-10,Germany,Uruguay,FIFA World Cup,World Cup (final tournament),away,True,3,2,True,2010,2010,1,win,True,False,False,3,False
33933,2010-07-10,Uruguay,Germany,FIFA World Cup,World Cup (final tournament),home,True,2,3,True,2010,2010,-1,loss,False,False,True,0,False
33934,2010-07-11,Netherlands,Spain,FIFA World Cup,World Cup (final tournament),home,True,0,1,True,2010,2010,-1,loss,False,False,True,0,False
33934,2010-07-11,Spain,Netherlands,FIFA World Cup,World Cup (final tournament),away,True,1,0,True,2010,2010,1,win,True,False,False,3,False
37828,2014-06-12,Brazil,Croatia,FIFA World Cup,World Cup (final tournament),home,False,3,1,True,2014,2014,2,win,True,False,False,3,False
37828,2014-06-12,Croatia,Brazil,FIFA World Cup,World Cup (final tournament),away,False,1,3,True,2014,2014,-2,loss,False,False,True,0,False
37829,2014-06-13,Netherlands,Spain,FIFA World Cup,World Cup (final tournament),away,True,5,1,True,2014,2014,4,win,True,False,False,3,True
37829,2014-06-13,Spain,Netherlands,FIFA World Cup,World Cup (final tournament),home,True,1,5,True,2014,2014,-4,loss,False,False,True,0,False
37830,2014-06-13,Australia,Chile,FIFA World Cup,World Cup (final tournament),away,True,1,3,True,2014,2014,-2,loss,False,False,True,0,False
37830,2014-06-13,Chile,Australia,FIFA World Cup,World Cup (final tournament),home,True,3,1,True,2014,2014,2,win,True,False,False,3,False
37831,2014-06-13,Cameroon,Mexico,FIFA World Cup,World Cup (final tournament),away,True,0,1,True,2014,2014,-1,loss,False,False,True,0,False
37831,2014-06-13,Mexico,Cameroon,FIFA World Cup,World Cup (final tournament),home,True,1,0,True,2014,2014,1,win,True,False,False,3,False
37832,2014-06-14,Colombia,Greece,FIFA World Cup,World Cup (final tournament),home,True,3,0,True,2014,2014,3,win,True,False,False,3,True
37832,2014-06-14,Greece,Colombia,FIFA World Cup,World Cup (final tournament),away,True,0,3,True,2014,2014,-3,loss,False,False,True,0,False
37833,2014-06-14,England,Italy,FIFA World Cup,World Cup (final tournament),home,True,1,2,True,2014,2014,-1,loss,False,False,True,0,False
37833,2014-06-14,Italy,England,FIFA World Cup,World Cup (final tournament),away,True,2,1,True,2014,2014,1,win,True,False,False,3,False
37834,2014-06-14,Ivory Coast,Japan,FIFA World Cup,World Cup (final tournament),home,True,2,1,True,2014,2014,1,win,True,False,False,3,False
37834,2014-06-14,Japan,Ivory Coast,FIFA World Cup,World Cup (final tournament),away,True,1,2,True,2014,2014,-1,loss,False,False,True,0,False
